program_name_en,category,program_id,university
Double Degree Master of Health Leadership and Management / Master of Global Health (Extension),公共卫生,5c3ac1b6-5749-45dc-ad4a-19ba25d70405,The University of New South Wales
Double Degree Master of Global Health / Master of Public Health (Extension),公共卫生,2c72433f-5fa0-4cbd-93fa-0c1d6bf5d103,The University of New South Wales
Double Degree Master of Health Leadership and Management (Extension) / Master of Public Health,公共卫生,cb2ed93d-0183-4500-ae7c-1a0a9d118218,The University of New South Wales
Double Degree Master of Public Health (Extension) / Master of Infectious Diseases Intelligence,公共卫生,977b5112-c4b9-4d16-9f52-b458a304c596,The University of New South Wales
Double Degree Master of Global Health / Master of Health Leadership and Management,公共卫生,cf9812a8-a269-47fa-9c25-7640f3031095,The University of New South Wales
Double Degree Master of Global Health / Master of Public Health,公共卫生,61a6f5e1-0163-45de-ac65-b8c45e519ed5,The University of New South Wales
Master of Public Health,公共卫生,508baaa8-2a2a-43ba-b593-9fd9ef34a0e4,The University of New South Wales
Master of Public Health (Extension),公共卫生,d8d6a6b1-adbb-4305-9a38-8f59919092ca,The University of New South Wales
Double Degree Master of Health Leadership and Management / Master of Public Health (Extension),公共卫生,6e3d5056-e376-43cd-9379-a823cf88d39d,The University of New South Wales
Double Degree Master of Health Leadership and Management / Master of Public Health,公共卫生,c0ecc48c-4fe2-4c4f-94da-c8b3ca3fee54,The University of New South Wales
Double Degree Master of Public Health / Master of Global Health (Extension),公共卫生,e2682b32-aa9f-4393-b075-5a55f2311219,The University of New South Wales
Double Degree Master of Global Health (Extension) / Master of Infectious Diseases Intelligence,公共卫生,38203cdf-c69b-455f-b23c-7e0e6308fa3b,The University of New South Wales
Double Degree Master of Global Health / Master of Infectious Diseases Intelligence,公共卫生,564c141c-b535-4327-bb23-9d131be422dc,The University of New South Wales
Double Degree Master of Health Leadership and Management / Master of Infectious Diseases Intelligence (Extension),公共卫生,2a080f08-cd63-4c48-b103-ed482170990b,The University of New South Wales
Master of Infectious Diseases Intelligence (Extension),公共卫生,4532b4d6-c0dc-4441-ace5-6702c7b14b50,The University of New South Wales
Double Degree Master of Public Health / Master of Infectious Diseases Intelligence,公共卫生,53266ba4-4af1-4cf1-85d9-bbca24bfc5c2,The University of New South Wales
Double Degree Master of Health Leadership and Management / Master of Infectious Diseases Intelligence,公共卫生,03257c8a-6443-4dd7-89c3-af50dcdd6c25,The University of New South Wales
MS in Health Informatics,公共卫生,30a9c7b9-42a2-4aff-bdad-7f696d600aef,Yale University
MPH in Health Policy,公共卫生,4ece84ae-290d-4e59-ac6e-84616f4f6021,Yale University
MPH in Social and Behavioral Science,公共卫生,62b344d9-d86b-4086-886d-a7698550e1b5,Yale University
MS in Chronic Disease Epidemiology,公共卫生,42bc6e0b-b507-4495-ad2c-29f463af989e,Yale University
MS Epidemiology of Infectious Diseases,公共卫生,1ccc5fff-9cad-4b43-aa7b-30d76ebb9f4e,Yale University
MPH in Health Care Management,公共卫生,16abac08-6a41-4ecf-9122-25fb851af8c5,Yale University
MPH in Envioromental Health Science (EHS),公共卫生,bb17c1e7-5527-4d86-954f-927f27773fec,Yale University
MHA in Health Policy and Management,公共卫生,51c4ea7e-223e-43ff-90d5-375ba952aaaf,Johns Hopkins University
Master of Global Health,公共卫生,5b595059-f869-4227-aeb2-d53ccc990e5c,The University of Sydney
Master of Public Health,公共卫生,7f878364-d3fe-48a0-9297-7541ade738e6,The University of Sydney
Master of Dental Public Health,公共卫生,5a6f3daf-7fbc-467a-9ca0-1c7d3d3242b1,The University of Sydney
Master of Public Health,公共卫生,d5312cf7-78aa-4999-b273-b8c544fb42dc,King's College London
MSc Applied Statistical Modelling & Health Informatics,公共卫生,5a33f943-e2db-4c56-a29d-cab9716f4f35,King's College London
MSc Dental Public Health,公共卫生,9969eeaa-fd2e-4d60-847b-f28d5d5e2035,King's College London
"MSc Global Health, Social Justice and Public Policy",公共卫生,9c40bc64-bec9-4cf3-a013-fd319d162d27,King's College London
Master of Public Health,公共卫生,73813034-f0bd-47c3-ab33-cfeb4a2c8961,The Chinese University of Hong Kong
MSc Epidemiology and Biostatistics,公共卫生,1b879c2d-a043-4eb8-b83c-3d6d4d37a17f,The Chinese University of Hong Kong
Master of Public Health,公共卫生,24df4c6a-652b-4e10-889e-1842f5c0efaa,Australian National University
Master of Public Health (Advanced),公共卫生,466c6be6-9cea-4184-8412-9183c7de4b98,Australian National University
Master of Public Health,公共卫生,ce753ed6-39ce-4044-b384-b5a6865676e4,The University of Edinburgh
Joint MSc Health Informatics (UCL-UoM),公共卫生,0aa61cf3-3701-4f1c-bcc7-32d802563e07,The University of Manchester
Master of Public Health,公共卫生,ead24089-102b-4327-af68-424dcd71d82f,The University of Manchester
Master of Public Health,公共卫生,9eee9768-71f0-4306-a444-5d0140f50ada,Monash University
Master of Health Management,公共卫生,7754c9c4-4a54-47ee-8906-d0a95a11e43d,Monash University
Master of Health Administration,公共卫生,0092e39b-5109-4ed3-b836-6ccb34538d93,Columbia University
MPH in Environmental Health Sciences,公共卫生,3c30cb01-13c5-499d-85c8-174972321fce,Columbia University
Master of Epidemiology,公共卫生,a9bbee85-1709-4e08-a211-13d63db3badc,The University of Queensland
Master of Public Health,公共卫生,6da009f1-37a9-4e9b-8a3e-d94f9716c267,The University of Queensland
Master of Occupational Hygiene,公共卫生,3ec34886-59b6-402e-9941-65370627a512,The University of Queensland
Double Degree Master of Occupational Hygiene / Master of Occupational Health and Safety Science,公共卫生,43ba9dbc-a03a-4f6c-9018-3d40295faf1f,The University of Queensland
Master of Public Health in Biostatistics,公共卫生,4855e2de-888b-4566-ab52-6257021739e3,"University of Michigan, Ann Arbor"
MPH in Environmental Health Sciences,公共卫生,e10b831a-20f9-42a8-9803-e22a72ec3968,"University of Michigan, Ann Arbor"
Master of Public Health in Biostatistics,公共卫生,cd30d09e-c219-46ae-9746-2e3486312038,"University of California, Los Angeles"
Master of Public Health in Health Management,公共卫生,0f2714e4-9e59-4fa6-af7b-147c7af317c8,"University of California, Los Angeles"
Master of Public Health in Health Policy,公共卫生,0744ea2d-0085-476c-8542-1d95754881e2,"University of California, Los Angeles"
MS in Health Policy and Management,公共卫生,c548920c-63c1-401e-b707-7f0106c9799e,"University of California, Los Angeles"
"MSc Nutrition, Physical Activity and Public Health",公共卫生,44cef1ea-ff2c-4fc1-97bd-b0dedab39509,University of Bristol
MSc Public Health,公共卫生,4e13b894-8605-436d-b59c-a2b73fa686c4,University of Bristol
MSc Epidemiology,公共卫生,31b8c90f-dd7c-4a51-ba6a-3a1de1910a6d,University of Bristol
Master of Public Health,公共卫生,b53c7831-8a60-46cd-b3ee-472fa538f8e8,New York University
MS in Epidemiology,公共卫生,655c4f8f-62de-4219-9452-1a813d57235d,New York University
MPA in Health Policy and Management,公共卫生,cefb5465-d977-422e-ad6d-4e30d3af4120,New York University
MSc Health and International Development,公共卫生,b3be5485-e2f7-4f94-b1ed-9ee2181f6414,The London School of Economics and Political Science
"Double Degree MSc Health Policy, Planning and Financing (LSE-LSHTM)",公共卫生,927c216c-0d33-4e29-9ee2-6a0ba35b2f88,The London School of Economics and Political Science
Master of Science in Epidemiology,公共卫生,c3585abf-f56f-4abc-b37e-5b6f4028b82c,University of Munich
MSc International Health,公共卫生,89a4a24f-0a9f-4e12-b4fa-f8da7b7c6972,University of Munich
Master of Epidemiology,公共卫生,3b53328e-e29e-4b36-a536-ce6c0c898bbd,University of Malaya
Master of Community Oral Health,公共卫生,69ae72af-903b-42ae-b346-d84dc7c6d51b,University of Malaya
MS in Population Health Sciences,公共卫生,738b7af5-1cff-448a-b40d-3e5d815acdc4,Duke University
Master of Public Health,公共卫生,ee964363-88a6-4bd1-9d55-b55f037c1bd3,City University of Hong Kong
Master of Public Health,公共卫生,d0a8a25c-079e-4bb0-96a5-fa1f7249763e,"University of California, San Diego"
Master of Public Health,公共卫生,104947e4-2b14-456f-8ac9-fc75abc819dc,University of Illinois at Urbana-Champaign
Master of Public Health,公共卫生,b5388c0b-c6da-45ea-aae0-8ca0c70f231e,The University of Warwick
MSc Healthcare Operational Management,公共卫生,ba124ef7-c24e-48a5-91e3-9a16f43bc3ad,The University of Warwick
Master of Public Health,公共卫生,b94f1309-5de8-4576-95de-4aaa9f5122c6,University of Birmingham
MSc Health Research Methods,公共卫生,78fbdf78-a2a6-4944-9ae5-24f051f504db,University of Birmingham
Master of Infectious Diseases,公共卫生,e8fe5890-0f66-44d5-a5a2-69976f93c192,The University of Western Australia
Master of Public Health,公共卫生,fb0a11c7-008e-4e37-9650-ac93f93d363c,The University of Western Australia
Master of Public Health with Specialisation,公共卫生,f431219d-d036-43b2-b05b-0caadc8e2ea3,The University of Western Australia
MSc Global Health,公共卫生,53dc0427-6c10-49ae-a68f-4b6dbe3625ef,University of Glasgow
Master of Public Health,公共卫生,cce139e9-417a-4ff5-b0c8-8aff487d83d0,University of Glasgow
MSc Health Services Management,公共卫生,1c471ecc-7a64-4a7b-94ac-a7029c515be7,University of Glasgow
Master of Science in International Health,公共卫生,bea0d596-93bd-4d4e-b443-c2d054d29e49,Heidelberg University
Master of Public Health,公共卫生,54b2b64e-ad7e-472e-9dea-c381d3f9ade3,The University of Adelaide
MS in Health Policy Administration,公共卫生,54b26367-0b4a-4d27-bb0b-b0278e0601c4,Pennsylvania State University
Master of Health Services Management,公共卫生,8d9a0362-59c1-4b20-aa3d-b3c52c310d62,The University of Adelaide
MSc International Health,公共卫生,d2014487-0ae9-4790-a4d8-218228bbda8a,University of Leeds
Master of Public Health (International),公共卫生,201d39d6-e001-4440-8e71-678e9e249e86,University of Leeds
MSc Dental Public Health,公共卫生,972bcb53-848d-4481-85ba-c0581601161a,University of Leeds
MSc Global Health,公共卫生,9418a0aa-3a02-44eb-ace9-98a4a9d47cd6,University of Southampton
MSc Leadership and Management in Health and Social Care,公共卫生,eb208210-6f45-4e2b-9eb8-e176aece0abc,University of Southampton
Master of Public Health,公共卫生,d7b621d3-be4e-44a1-b001-a4ecc3b4403e,University of Southampton
MPH International Development,公共卫生,65367590-c5a1-42ca-9892-afa54b8d8721,The University of Sheffield
Europubhealth: European Masters Programme in Public Health,公共卫生,e1ab5c0a-2d24-43f9-9bc3-24e8da59f9c3,The University of Sheffield
MSc Health Economics and Decision Modelling,公共卫生,fc1590e4-dec6-48f2-a3ee-143b688726ca,The University of Sheffield
Master of Public Health,公共卫生,fec11b30-e11e-472a-b1fd-c2971a2a2efe,The University of Sheffield
Master of Public Health (Health Services Research),公共卫生,f90e646d-da7c-4978-8aa8-16f0618cd394,The University of Sheffield
Master of Public Health (Management and Leadership),公共卫生,f0cbfa01-819d-4341-93be-cd78aa2fe526,The University of Sheffield
Master in Dental Public Health,公共卫生,81b54257-ad81-4a21-a531-fb195966bd9d,The University of Sheffield
Master of Public Health,公共卫生,b4320826-9a67-440d-91d3-3c40db41bcfe,University of Nottingham
Master of Public Health (Global Health),公共卫生,f1376857-9ca8-4c4c-8b46-ff9e43b4c60d,University of Nottingham
Master of Public Health (Health Research),公共卫生,9ca5c10c-cebd-4d23-9e52-7293cb19a733,University of Nottingham
MSc Epidemiology,公共卫生,dac2fdbd-0674-4081-8338-2bd24cb90f62,Utrecht University
MSc Epidemiology Postgraduate,公共卫生,1d25906a-bc12-44c1-b3c7-0d3da2e19e6e,Utrecht University
MSc Global Public Health and Policy,公共卫生,7c9f1d21-4636-41d4-91ca-f34464cb7b5b,Queen Mary University of London
MSc Public Mental Health,公共卫生,5bfbe322-68f2-437b-b3bb-c1b0042247f2,Queen Mary University of London
Master of Occupational Health and Safety,公共卫生,7ed96d35-6410-4ffe-829e-2b11a9e29921,Royal Melbourne Institute of Technology
Master of Community Health Science (Occupational Health),公共卫生,8f4fc7ad-81dd-4202-abf5-a30c96d8e74e,The National University of Malaysia
Master of Community Health Science (Hospital Management & Health Economics),公共卫生,b46a1392-2ea9-4322-bbe0-bf006e11bd0c,The National University of Malaysia
Master of Nursing (Community Health),公共卫生,ec200747-7059-4516-8b98-bd9c997df305,The National University of Malaysia
Master of Health Sciences (Public Health Nutrition),公共卫生,5f5a91e2-c157-490d-9020-779db4d351b2,The National University of Malaysia
MSc Global Public Health and Policy,公共卫生,acc875ae-cc66-46c8-aa82-115dbdbed3f6,University of Bath
Master of Public Health,公共卫生,d0940001-9fd8-4b9a-a76d-8e2136b9b8e0,University of Science Malaysia
Master of Public Health,公共卫生,20e7ec7c-9de4-419b-88aa-c7950530e3b0,Universiti Putra Malaysia
Master of Public Health,公共卫生,9f6fd144-f072-47f4-9e11-3dc865d13b24,Newcastle University(United Kingdom)
Master of Public Health,公共卫生,f7aa85ae-89ed-4236-9807-2df810ccddeb,Macquarie University
Master of Public Health (Research),公共卫生,c9244967-706b-4789-a476-0ce0ea82771a,Macquarie University
Master of Public Health,公共卫生,f1ff950a-a694-47df-bbce-b1d85b802c61,University of North Carolina at Chapel Hill
Master of Healthcare Administration,公共卫生,0733f8e1-00a7-46cd-9997-3c3e537eb64e,University of North Carolina at Chapel Hill
MS in Public Health Data Science,公共卫生,590835be-6c3c-4715-a1ce-f43a82cefc6a,University of Southern California
Master of Public Health,公共卫生,bb811ea2-3894-4453-b2aa-36d33faa5799,University of Liverpool
MSc Global Healthcare Ethics,公共卫生,c5a43d02-6930-42d2-9a6e-90c5bcaadc9d,University of Liverpool
MSc Emerging Infections and Pandemics,公共卫生,8c1ba16d-8b79-4773-9d0c-6bd1b6afd098,University of Liverpool
Master of Public Health (Global Health Pathway),公共卫生,c97eeab4-9dda-4780-9a16-533948a050f0,University of Liverpool
MSc Environment and Human Health,公共卫生,b22edc41-b3a1-4c70-9ec9-ec704089cc8c,University of Exeter
MSc Health Research Methods,公共卫生,fe491aa4-9996-407d-b764-91350e1b2c69,University of Exeter
MSc Healthcare Leadership and Management,公共卫生,0916daf4-45dd-49d7-a172-4836e5a0d79b,University of Exeter
Master of Public Health,公共卫生,c809fb28-49a9-439b-aa4b-005af2d70b63,University of Exeter
MSc Global Healthcare Management,公共卫生,84aacc13-619b-48e7-9fa3-53fe72ca8e74,University of Exeter
MSc Epidemiology,公共卫生,890311c7-1d48-4ef8-ae60-e7de4ff595d5,University of Basel
MSc Health Research,公共卫生,069668fc-b32f-42bd-90b8-03404093b44f,University of York(United Kingdom)
Master of Public Health,公共卫生,140b503f-36d8-4423-b462-2b02d5ae9428,University of York(United Kingdom)
Master of Public Health,公共卫生,82b38f5a-512d-43a6-a03e-5747364cb107,Cardiff University
MPH in Global Health,公共卫生,787e0a53-f551-4437-b213-b56a2bc44493,Emory University
MPH in Environmental Health,公共卫生,990d434e-2d46-4825-9669-0d123b2d3b01,Emory University
MPH in Global Environmental Health,公共卫生,133b1976-7585-4e33-a65e-c22c71f001c5,Emory University
MPH in Health Policy,公共卫生,0332f9f6-3854-4d18-a259-816bd21a6d5c,Emory University
MPH in Health Care Management,公共卫生,5615176e-c092-41ca-8eb3-049565f9395d,Emory University
MSPH in Health Policy and Health Services Research,公共卫生,bb361d43-3b21-462f-a0c1-f3e74649f88f,Emory University
MPH in Environmental Health and Epidemiology,公共卫生,5ea538fd-d758-496c-9d98-5f706e8521fb,Emory University
Master of Public Health,公共卫生,2d96481d-a10e-48f6-a951-118b7a3f592c,Ohio State University
